time,throttle,jump,boost,dodgeForward,dodgeStrafe,handBrake,roll,directionalAirRoll
41289740,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41330789,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41375458,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41415375,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41456563,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41498583,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41541002,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41580464,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41624445,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41666136,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41708174,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41747553,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41789764,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41831224,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41874291,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41916382,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41957975,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
41998927,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
42040300,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
42080894,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
42123420,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
42170219,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
42209011,-1.000000,0,0,-0.000000,0.000000,0,0.000000,0
42248845,-0.986928,0,0,-0.000000,0.000000,0,0.000000,0
42289977,-0.882353,0,0,-0.000000,0.000000,0,0.000000,0
42330781,-0.830065,0,0,-0.000000,0.000000,0,0.000000,0
42375041,-0.742919,0,0,-0.000000,0.000000,0,0.000000,0
42414974,-0.616558,0,0,-0.000000,0.000000,0,0.000000,0
42456284,-0.516340,0,0,-0.000000,0.000000,0,0.000000,0
42498808,-0.407407,0,0,-0.000000,0.000000,0,0.000000,0
42540038,-0.350763,0,0,-0.000000,0.000000,0,0.000000,0
42583331,-0.246187,0,0,-0.000000,0.000000,0,0.000000,0
42623294,-0.172113,0,0,-0.000000,0.000000,0,0.000000,0
42665431,-0.032680,0,0,-0.000000,0.000000,0,0.000000,0
